consumo,fecha,findesemana,festivos,pernoctaciones,tmed,poblacion,t-1
12238380,1656460800,0,0,910000,22.39130434782609,5699602,11827863.0
12235133,1656547200,0,0,910000,22.9,5699602,12238380.0
11633954,1656633600,0,0,1037000,21.98260869565217,5748619,12235133.0
9515960,1656720000,1,0,1037000,22.73478260869565,5748619,11633954.0
8832378,1656806400,1,0,1037000,25.44782608695652,5748619,9515960.0
12027495,1656892800,0,0,1037000,26.02173913043478,5748619,8832378.0
12393808,1656979200,0,0,1037000,25.53478260869565,5748619,12027495.0
12195328,1657065600,0,0,1037000,23.38695652173913,5748619,12393808.0
12168682,1657152000,0,0,1037000,23.87826086956522,5748619,12195328.0
12157700,1657238400,0,0,1037000,24.417391304347827,5748619,12168682.0
9956502,1657324800,1,0,1037000,24.843478260869563,5748619,12157700.0
9119796,1657411200,1,0,1037000,25.821739130434786,5748619,9956502.0
12306413,1657497600,0,0,1037000,25.50869565217392,5748619,9119796.0
12800572,1657584000,0,0,1037000,26.20434782608696,5748619,12306413.0
12974278,1657670400,0,0,1037000,26.469565217391303,5748619,12800572.0
13037901,1657756800,0,0,1037000,26.18260869565217,5748619,12974278.0
13007775,1657843200,0,0,1037000,28.213043478260868,5748619,13037901.0
10457793,1657929600,1,0,1037000,27.85652173913044,5748619,13007775.0
9488206,1658016000,1,0,1037000,27.769565217391307,5748619,10457793.0
12970897,1658102400,0,0,1037000,26.67826086956521,5748619,9488206.0
13280430,1658188800,0,0,1037000,26.430434782608696,5748619,12970897.0
13254125,1658275200,0,0,1037000,26.0,5748619,13280430.0
13250540,1658361600,0,0,1037000,26.57272727272728,5748619,13254125.0
13256349,1658448000,0,0,1037000,27.45,5748619,13250540.0
10735542,1658534400,1,0,1037000,26.28095238095237,5748619,13256349.0
9916159,1658620800,1,0,1037000,27.41428571428572,5748619,10735542.0
13125958,1658707200,0,0,1037000,26.45238095238096,5748619,9916159.0
13051818,1658793600,0,0,1037000,26.05714285714286,5748619,13125958.0
12796129,1658880000,0,0,1037000,24.84210526315789,5748619,13051818.0
12927915,1658966400,0,0,1037000,24.685714285714283,5748619,12796129.0
12746412,1659052800,0,0,1037000,24.96190476190477,5748619,12927915.0
10165000,1659139200,1,0,1037000,24.55,5748619,12746412.0
9408489,1659225600,1,0,1037000,26.277272727272727,5748619,10165000.0
11234022,1659312000,0,0,1070000,26.63913043478261,5748619,9408489.0
11381812,1659398400,0,0,1070000,28.0,5748619,11234022.0
11394611,1659484800,0,0,1070000,27.643478260869564,5748619,11381812.0
11337126,1659571200,0,0,1070000,27.0,5748619,11394611.0
11073347,1659657600,0,0,1070000,26.063636363636363,5748619,11337126.0
9105197,1659744000,1,0,1070000,26.204545454545453,5748619,11073347.0
8438259,1659830400,1,0,1070000,25.58181818181818,5748619,9105197.0
10457644,1659916800,0,0,1070000,25.681818181818183,5748619,8438259.0
10710800,1660003200,0,0,1070000,26.45909090909091,5748619,10457644.0
10725786,1660089600,0,0,1070000,27.10909090909091,5748619,10710800.0
10727603,1660176000,0,0,1070000,26.78695652173913,5748619,10725786.0
10925666,1660262400,0,0,1070000,28.291304347826088,5748619,10727603.0
9318873,1660348800,1,0,1070000,28.37826086956522,5748619,10925666.0
8484408,1660435200,1,0,1070000,27.317391304347822,5748619,9318873.0
8666638,1660521600,0,1,1070000,25.23478260869565,5748619,8484408.0
10421801,1660608000,0,0,1070000,24.60869565217392,5748619,8666638.0
10169030,1660694400,0,0,1070000,23.595652173913045,5748619,10421801.0
9299246,1660780800,0,0,1070000,20.87727272727273,5748619,10169030.0
9277449,1660867200,0,0,1070000,21.39130434782609,5748619,9299246.0
8453190,1660953600,1,0,1070000,23.70434782608696,5748619,9277449.0
8004434,1661040000,1,0,1070000,24.85217391304348,5748619,8453190.0
10081844,1661126400,0,0,1070000,23.98695652173913,5748619,8004434.0
10319427,1661212800,0,0,1070000,24.82608695652174,5748619,10081844.0
10555255,1661299200,0,0,1070000,26.065217391304348,5748619,10319427.0
10536970,1661385600,0,0,1070000,24.89130434782609,5748619,10555255.0
10712216,1661472000,0,0,1070000,24.369565217391305,5748619,10536970.0
8771959,1661558400,1,0,1070000,24.03478260869565,5748619,10712216.0
8189625,1661644800,1,0,1070000,24.578260869565216,5748619,8771959.0
10772340,1661731200,0,0,1070000,24.45217391304348,5748619,8189625.0
11013785,1661817600,0,0,1070000,25.536363636363635,5748619,10772340.0
10397925,1661904000,0,0,1070000,21.991304347826087,5748619,11013785.0
11702510,1661990400,0,0,849000,22.62608695652174,5748619,10397925.0
11981217,1662076800,0,0,849000,23.63478260869565,5748619,11702510.0
9834376,1662163200,1,0,849000,23.11304347826087,5748619,11981217.0
9322083,1662249600,1,0,849000,23.713043478260868,5748619,9834376.0
12486838,1662336000,0,0,849000,24.47391304347826,5748619,9322083.0
12837745,1662422400,0,0,849000,25.37391304347826,5748619,12486838.0
12619711,1662508800,0,0,849000,23.578260869565216,5748619,12837745.0
12091265,1662595200,0,0,849000,22.43478260869565,5748619,12619711.0
11863450,1662681600,0,0,849000,22.68260869565217,5748619,12091265.0
9930857,1662768000,1,0,849000,22.35652173913044,5748619,11863450.0
9283356,1662854400,1,0,849000,24.27391304347826,5748619,9930857.0
12653330,1662940800,0,0,849000,25.59130434782609,5748619,9283356.0
12581235,1663027200,0,0,849000,24.14782608695652,5748619,12653330.0
11997130,1663113600,0,0,849000,21.817391304347822,5748619,12581235.0
12301547,1663200000,0,0,849000,22.93913043478261,5748619,11997130.0
11955729,1663286400,0,0,849000,21.95217391304348,5748619,12301547.0
9411721,1663372800,1,0,849000,20.09090909090909,5748619,11955729.0
8246929,1663459200,1,0,849000,20.065217391304348,5748619,9411721.0
11197274,1663545600,0,0,849000,20.534782608695654,5748619,8246929.0
11311620,1663632000,0,0,849000,20.943478260869565,5748619,11197274.0
11160883,1663718400,0,0,849000,20.14090909090909,5748619,11311620.0
11036897,1663804800,0,0,849000,19.821739130434786,5748619,11160883.0
11010692,1663891200,0,0,849000,19.24782608695652,5748619,11036897.0
8358544,1663977600,1,1,849000,17.565217391304348,5748619,11010692.0
7884940,1664064000,1,0,849000,17.217391304347824,5748619,8358544.0
8836605,1664150400,0,1,849000,16.63478260869565,5748619,7884940.0
10246637,1664236800,0,0,849000,16.68695652173913,5748619,8836605.0
10308662,1664323200,0,0,849000,17.860869565217392,5748619,10246637.0
10267898,1664409600,0,0,849000,16.56086956521739,5748619,10308662.0
9997109,1664496000,0,0,849000,15.347826086956522,5748619,10267898.0
8152642,1664582400,1,0,894000,16.121739130434783,5748619,9997109.0
7533499,1664668800,1,0,894000,19.713043478260868,5748619,8152642.0
10124340,1664755200,0,0,894000,19.639130434782608,5748619,7533499.0
10295230,1664841600,0,0,894000,19.67826086956521,5748619,10124340.0
10340098,1664928000,0,0,894000,18.736363636363635,5748619,10295230.0
10408153,1665014400,0,0,894000,19.208695652173912,5748619,10340098.0
10113991,1665100800,0,0,894000,16.356521739130436,5748619,10408153.0
8454905,1665187200,1,0,894000,17.956521739130434,5748619,10113991.0
7614264,1665273600,1,0,894000,17.743478260869566,5748619,8454905.0
10074574,1665360000,0,0,894000,18.069565217391304,5748619,7614264.0
10129927,1665446400,0,0,894000,17.64782608695652,5748619,10074574.0
7900961,1665532800,0,1,894000,18.62608695652174,5748619,10129927.0
10209281,1665619200,0,0,894000,18.75217391304348,5748619,7900961.0
10179337,1665705600,0,0,894000,19.15652173913044,5748619,10209281.0
8620530,1665792000,1,0,894000,19.80434782608696,5748619,10179337.0
7861101,1665878400,1,0,894000,19.969565217391303,5748619,8620530.0
10515297,1665964800,0,0,894000,19.97391304347826,5748619,7861101.0
10640814,1666051200,0,0,894000,20.04090909090909,5748619,10515297.0
10653765,1666137600,0,0,894000,20.726086956521737,5748619,10640814.0
10637208,1666224000,0,0,894000,19.321739130434786,5748619,10653765.0
10563594,1666310400,0,0,894000,20.5,5748619,10637208.0
8599878,1666396800,1,0,894000,19.925,5748619,10563594.0
7859381,1666483200,1,0,894000,18.83636363636364,5748619,8599878.0
10398821,1666569600,0,0,894000,19.977272727272727,5748619,7859381.0
10499963,1666656000,0,0,894000,20.318181818181817,5748619,10398821.0
10588685,1666742400,0,0,894000,21.15909090909091,5748619,10499963.0
10362218,1666828800,0,0,894000,20.02380952380953,5748619,10588685.0
10006411,1666915200,0,0,894000,19.31428571428572,5748619,10362218.0
8071302,1667001600,1,0,894000,17.26666666666667,5748619,10006411.0
7411381,1667088000,1,0,894000,16.823809523809523,5748619,8071302.0
9384637,1667174400,0,0,894000,17.252380952380953,5748619,7411381.0
7719651,1667260800,0,1,619000,17.695652173913043,5748619,9384637.0
9871417,1667347200,0,0,619000,16.621739130434783,5748619,7719651.0
9864796,1667433600,0,0,619000,16.03181818181818,5748619,9871417.0
9422633,1667520000,0,0,619000,13.290476190476191,5748619,9864796.0
7754529,1667606400,1,0,619000,12.565217391304348,5748619,9422633.0
7090614,1667692800,1,0,619000,13.308695652173911,5748619,7754529.0
9355335,1667779200,0,0,619000,13.982608695652177,5748619,7090614.0
9574337,1667865600,0,0,619000,15.5,5748619,9355335.0
9584969,1667952000,0,0,619000,15.465217391304348,5748619,9574337.0
9517521,1668038400,0,0,619000,14.78181818181818,5748619,9584969.0
9449584,1668124800,0,0,619000,15.265217391304349,5748619,9517521.0
7996103,1668211200,1,0,619000,15.839130434782607,5748619,9449584.0
7158784,1668297600,1,0,619000,14.73913043478261,5748619,7996103.0
9420819,1668384000,0,0,619000,15.504545454545456,5748619,7158784.0
9425515,1668470400,0,0,619000,15.752173913043478,5748619,9420819.0
9444609,1668556800,0,0,619000,14.92608695652174,5748619,9425515.0
9451335,1668643200,0,0,619000,15.772727272727272,5748619,9444609.0
9237467,1668729600,0,0,619000,11.217391304347826,5748619,9451335.0
7599044,1668816000,1,0,619000,9.130434782608695,5748619,9237467.0
6863885,1668902400,1,0,619000,8.182608695652174,5748619,7599044.0
9285970,1668988800,0,0,619000,9.782608695652174,5748619,6863885.0
9529744,1669075200,0,0,619000,8.704545454545455,5748619,9285970.0
9429708,1669161600,0,0,619000,12.734782608695651,5748619,9529744.0
9475205,1669248000,0,0,619000,12.056521739130435,5748619,9429708.0
9335272,1669334400,0,0,619000,11.521739130434783,5748619,9475205.0
7766543,1669420800,1,0,619000,9.382608695652175,5748619,9335272.0
7217298,1669507200,1,0,619000,9.443478260869565,5748619,7766543.0
9525830,1669593600,0,0,619000,8.98695652173913,5748619,7217298.0
9591654,1669680000,0,0,619000,8.178260869565218,5748619,9525830.0
9661178,1669766400,0,0,619000,7.882608695652174,5748619,9591654.0
9899616,1669852800,0,0,601000,7.51304347826087,5748619,9661178.0
9824561,1669939200,0,0,601000,6.830434782608696,5748619,9899616.0
7989166,1670025600,1,0,601000,6.260869565217392,5748619,9824561.0
7424156,1670112000,1,0,601000,6.643478260869564,5748619,7989166.0
19403038,1670198400,0,0,601000,7.491304347826087,5748619,7424156.0
7437918,1670284800,0,1,601000,9.691304347826089,5748619,19403038.0
9596509,1670371200,0,0,601000,8.990909090909092,5748619,7437918.0
7750291,1670457600,0,1,601000,9.322727272727272,5748619,9596509.0
9212046,1670544000,0,0,601000,12.47272727272727,5748619,7750291.0
7880217,1670630400,1,0,601000,6.947826086956522,5748619,9212046.0
7461794,1670716800,1,0,601000,4.440909090909091,5748619,7880217.0
10216414,1670803200,0,0,601000,5.9173913043478255,5748619,7461794.0
10067448,1670889600,0,0,601000,9.460869565217392,5748619,10216414.0
9883761,1670976000,0,0,601000,11.408695652173911,5748619,10067448.0
9740835,1671062400,0,0,601000,11.452173913043476,5748619,9883761.0
9620406,1671148800,0,0,601000,10.02608695652174,5748619,9740835.0
7972284,1671235200,1,0,601000,8.860869565217392,5748619,9620406.0
7333312,1671321600,1,0,601000,8.668181818181818,5748619,7972284.0
9661862,1671408000,0,0,601000,10.50952380952381,5748619,7333312.0
9661885,1671494400,0,0,601000,11.086363636363636,5748619,9661862.0
9572336,1671580800,0,0,601000,11.052173913043475,5748619,9661885.0
9400325,1671667200,0,0,601000,11.27391304347826,5748619,9572336.0
9057039,1671753600,0,0,601000,13.847826086956522,5748619,9400325.0
7323373,1671840000,1,0,601000,13.578260869565218,5748619,9057039.0
6437868,1671926400,1,0,601000,13.745454545454544,5748619,7323373.0
7184030,1672012800,0,1,601000,13.072727272727274,5748619,6437868.0
8921211,1672099200,0,0,601000,11.3,5748619,7184030.0
9018707,1672185600,0,0,601000,10.769565217391303,5748619,8921211.0
9034360,1672272000,0,0,601000,10.269565217391303,5748619,9018707.0
8803326,1672358400,0,0,601000,11.795652173913044,5748619,9034360.0
7370389,1672444800,1,0,601000,13.671428571428573,5748619,8803326.0
5147786,1672531200,1,0,579000,11.104347826086956,5797356,7370389.0
6673565,1672617600,0,0,579000,9.3375,5797356,5147786.0
6763640,1672704000,0,0,579000,10.125,5797356,6673565.0
6797117,1672790400,0,0,579000,9.129166666666666,5797356,6763640.0
6701876,1672876800,0,0,579000,8.637500000000001,5797356,6797117.0
5249492,1672963200,0,1,579000,8.179166666666667,5797356,6701876.0
5560470,1673049600,1,0,579000,7.725,5797356,5249492.0
5301051,1673136000,1,0,579000,9.8125,5797356,5560470.0
6926524,1673222400,0,0,579000,9.695833333333333,5797356,5301051.0
7073249,1673308800,0,0,579000,7.587499999999999,5797356,6926524.0
7058693,1673395200,0,0,579000,7.729166666666667,5797356,7073249.0
7046319,1673481600,0,0,579000,7.8,5797356,7058693.0
6973214,1673568000,0,0,579000,8.666666666666666,5797356,7046319.0
5650026,1673654400,1,0,579000,8.950000000000001,5797356,6973214.0
5200655,1673740800,1,0,579000,9.225,5797356,5650026.0
7067880,1673827200,0,0,579000,6.895833333333333,5797356,5200655.0
7042077,1673913600,0,0,579000,8.433333333333334,5797356,7067880.0
7233729,1674000000,0,0,579000,5.613043478260869,5797356,7042077.0
7341016,1674086400,0,0,579000,4.483333333333333,5797356,7233729.0
7134267,1674172800,0,0,579000,5.829166666666667,5797356,7341016.0
5758554,1674259200,1,0,579000,3.1166666666666667,5797356,7134267.0
5287303,1674345600,1,0,579000,2.7125,5797356,5758554.0
7457890,1674432000,0,0,579000,2.4166666666666665,5797356,5287303.0
7636552,1674518400,0,0,579000,2.333333333333333,5797356,7457890.0
7393301,1674604800,0,0,579000,5.4625,5797356,7636552.0
7480685,1674691200,0,0,579000,3.108333333333333,5797356,7393301.0
7335509,1674777600,0,0,579000,3.5583333333333336,5797356,7480685.0
5852644,1674864000,1,0,579000,2.858333333333333,5797356,7335509.0
5347539,1674950400,1,0,579000,3.925,5797356,5852644.0
7370233,1675036800,0,0,579000,3.7625,5797356,5347539.0
7195179,1675123200,0,0,579000,5.670833333333333,5797356,7370233.0
7379803,1675209600,0,0,668000,6.375,5797356,7195179.0
7306384,1675296000,0,0,668000,7.420833333333333,5797356,7379803.0
7136490,1675382400,0,0,668000,8.5875,5797356,7306384.0
5672617,1675468800,1,0,668000,10.479166666666666,5797356,7136490.0
5224974,1675555200,1,0,668000,8.174999999999999,5797356,5672617.0
7270147,1675641600,0,0,668000,5.516666666666667,5797356,5224974.0
7418217,1675728000,0,0,668000,5.25,5797356,7270147.0
7353840,1675814400,0,0,668000,6.1125,5797356,7418217.0
7315502,1675900800,0,0,668000,5.9125000000000005,5797356,7353840.0
7167983,1675987200,0,0,668000,5.8478260869565215,5797356,7315502.0
5701551,1676073600,1,0,668000,5.829166666666667,5797356,7167983.0
5256548,1676160000,1,0,668000,6.145833333333333,5797356,5701551.0
7212568,1676246400,0,0,668000,7.043478260869565,5797356,5256548.0
7208080,1676332800,0,0,668000,7.686956521739131,5797356,7212568.0
7170599,1676419200,0,0,668000,8.31304347826087,5797356,7208080.0
7162718,1676505600,0,0,668000,7.936363636363636,5797356,7170599.0
6983405,1676592000,0,0,668000,9.552173913043475,5797356,7162718.0
5556240,1676678400,1,0,668000,11.295652173913044,5797356,6983405.0
5147537,1676764800,1,0,668000,11.891304347826088,5797356,5556240.0
6876129,1676851200,0,0,668000,12.56086956521739,5797356,5147537.0
6938596,1676937600,0,0,668000,11.91304347826087,5797356,6876129.0
6900804,1677024000,0,0,668000,11.113043478260868,5797356,6938596.0
6975769,1677110400,0,0,668000,8.843478260869565,5797356,6900804.0
6894188,1677196800,0,0,668000,7.078260869565218,5797356,6975769.0
5655566,1677283200,1,0,668000,6.330434782608696,5797356,6894188.0
5182360,1677369600,1,0,668000,6.0,5797356,5655566.0
7302213,1677456000,0,0,668000,3.008695652173913,5797356,5182360.0
7220435,1677542400,0,0,668000,6.213636363636363,5797356,7302213.0
7331522,1677628800,0,0,772000,4.236363636363636,5797356,7220435.0
7349497,1677715200,0,0,772000,5.0227272727272725,5797356,7331522.0
7077943,1677801600,0,0,772000,6.766666666666667,5797356,7349497.0
5688699,1677888000,1,0,772000,7.0590909090909095,5797356,7077943.0
5247534,1677974400,1,0,772000,8.013636363636364,5797356,5688699.0
7043507,1678060800,0,0,772000,8.731818181818182,5797356,5247534.0
7009932,1678147200,0,0,772000,9.60909090909091,5797356,7043507.0
6889506,1678233600,0,0,772000,13.563636363636364,5797356,7009932.0
6824656,1678320000,0,0,772000,15.491304347826087,5797356,6889506.0
6732045,1678406400,0,0,772000,15.57391304347826,5797356,6824656.0
5619496,1678492800,1,0,772000,17.452173913043477,5797356,6732045.0
5171991,1678579200,1,0,772000,15.456521739130435,5797356,5619496.0
6704371,1678665600,0,0,772000,16.43913043478261,5797356,5171991.0
6756531,1678752000,0,0,772000,13.786363636363635,5797356,6704371.0
6749148,1678838400,0,0,772000,11.3,5797356,6756531.0
6743092,1678924800,0,0,772000,11.960869565217392,5797356,6749148.0
6704965,1679011200,0,0,772000,11.282608695652174,5797356,6743092.0
5586138,1679097600,1,0,772000,11.982608695652177,5797356,6704965.0
5144814,1679184000,1,0,772000,12.617391304347825,5797356,5586138.0
6608792,1679270400,0,0,772000,11.72608695652174,5797356,5144814.0
6729417,1679356800,0,0,772000,12.495652173913042,5797356,6608792.0
6769341,1679443200,0,0,772000,13.51304347826087,5797356,6729417.0
6775208,1679529600,0,0,772000,15.286956521739132,5797356,6769341.0
6742825,1679616000,0,0,772000,14.947826086956525,5797356,6775208.0
5594619,1679702400,1,0,772000,13.191304347826089,5797356,6742825.0
5025802,1679788800,1,0,772000,14.854545454545455,5797356,5594619.0
6687019,1679875200,0,0,772000,12.97391304347826,5797356,5025802.0
6730112,1679961600,0,0,772000,12.521739130434783,5797356,6687019.0
6736875,1680048000,0,0,772000,14.182608695652174,5797356,6730112.0
6718982,1680134400,0,0,772000,15.45217391304348,5797356,6736875.0
6744356,1680220800,0,0,772000,16.643478260869564,5797356,6718982.0
7712988,1680307200,1,0,959000,13.617391304347825,5797356,6744356.0
6973844,1680393600,1,0,959000,12.191304347826089,5797356,7712988.0
8796471,1680480000,0,0,959000,11.717391304347826,5797356,6973844.0
8843348,1680566400,0,0,959000,10.443478260869565,5797356,8796471.0
8877543,1680652800,0,0,959000,10.995652173913044,5797356,8843348.0
8577195,1680739200,0,0,959000,11.58695652173913,5797356,8877543.0
7282226,1680825600,0,1,959000,12.834782608695653,5797356,8577195.0
7330419,1680912000,1,0,959000,12.434782608695652,5797356,7282226.0
6785372,1680998400,1,0,959000,13.078260869565218,5797356,7330419.0
7271279,1681084800,0,1,959000,15.581818181818182,5797356,6785372.0
9092463,1681171200,0,0,959000,15.143478260869566,5797356,7271279.0
9216621,1681257600,0,0,959000,16.543478260869566,5797356,9092463.0
9201891,1681344000,0,0,959000,11.917391304347824,5797356,9216621.0
9122488,1681430400,0,0,959000,12.382608695652175,5797356,9201891.0
7730231,1681516800,1,0,959000,14.727272727272728,5797356,9122488.0
6945149,1681603200,1,0,959000,13.465217391304348,5797356,7730231.0
9014465,1681689600,0,0,959000,12.38695652173913,5797356,6945149.0
9180708,1681776000,0,0,959000,12.08695652173913,5797356,9014465.0
9216821,1681862400,0,0,959000,13.008695652173913,5797356,9180708.0
9264873,1681948800,0,0,959000,14.76086956521739,5797356,9216821.0
9249146,1682035200,0,0,959000,14.945454545454544,5797356,9264873.0
7896343,1682121600,1,0,959000,15.9,5797356,9249146.0
7289626,1682208000,1,0,959000,16.273913043478263,5797356,7896343.0
9246591,1682294400,0,0,959000,16.12608695652174,5797356,7289626.0
9382890,1682380800,0,0,959000,17.17391304347826,5797356,9246591.0
9410498,1682467200,0,0,959000,16.21818181818182,5797356,9382890.0
9529915,1682553600,0,0,959000,18.063636363636363,5797356,9410498.0
9524225,1682640000,0,0,959000,18.860869565217392,5797356,9529915.0
8046756,1682726400,1,0,959000,19.577272727272728,5797356,9524225.0
7295819,1682812800,1,0,959000,17.995652173913044,5797356,8046756.0
7321647,1682899200,0,1,966000,16.391304347826086,5797356,7295819.0
9509358,1682985600,0,0,966000,16.46818181818182,5797356,7321647.0
9662485,1683072000,0,0,966000,17.05,5797356,9509358.0
9780481,1683158400,0,0,966000,17.068181818181817,5797356,9662485.0
9765701,1683244800,0,0,966000,18.230434782608697,5797356,9780481.0
8206615,1683331200,1,0,966000,18.5,5797356,9765701.0
7431984,1683417600,1,0,966000,17.808333333333334,5797356,8206615.0
9704034,1683504000,0,0,966000,17.795833333333334,5797356,7431984.0
9909755,1683590400,0,0,966000,18.754166666666663,5797356,9704034.0
9709554,1683676800,0,0,966000,16.8,5797356,9909755.0
9551128,1683763200,0,0,966000,14.433333333333332,5797356,9709554.0
9371620,1683849600,0,0,966000,12.670833333333334,5797356,9551128.0
7808166,1683936000,1,0,966000,12.460869565217392,5797356,9371620.0
7138051,1684022400,1,0,966000,14.104347826086956,5797356,7808166.0
9286756,1684108800,0,0,966000,16.195652173913043,5797356,7138051.0
9443009,1684195200,0,0,966000,16.047826086956523,5797356,9286756.0
9433879,1684281600,0,0,966000,15.243478260869566,5797356,9443009.0
9464469,1684368000,0,0,966000,14.27391304347826,5797356,9433879.0
9368969,1684454400,0,0,966000,14.80909090909091,5797356,9464469.0
7939601,1684540800,1,0,966000,15.791304347826086,5797356,9368969.0
7331873,1684627200,1,0,966000,14.8,5797356,7939601.0
9445907,1684713600,0,0,966000,17.0,5797356,7331873.0
9630516,1684800000,0,0,966000,17.433333333333334,5797356,9445907.0
9746511,1684886400,0,0,966000,18.30952380952381,5797356,9630516.0
9651210,1684972800,0,0,966000,14.872727272727271,5797356,9746511.0
9566963,1685059200,0,0,966000,16.9,5797356,9651210.0
8273378,1685145600,1,0,966000,19.766666666666666,5797356,9566963.0
7722608,1685232000,1,0,966000,19.425,5797356,8273378.0
9737431,1685318400,0,0,966000,18.829166666666666,5797356,7722608.0
9931674,1685404800,0,0,966000,18.95833333333333,5797356,9737431.0
9975392,1685491200,0,0,966000,18.55217391304348,5797356,9931674.0
10502229,1685577600,0,0,981000,17.786956521739132,5797356,9975392.0
10336097,1685664000,0,0,981000,18.143478260869564,5797356,10502229.0
8521148,1685750400,1,0,981000,17.808695652173913,5797356,10336097.0
7953782,1685836800,1,0,981000,18.15217391304348,5797356,8521148.0
8856562,1685923200,0,1,981000,19.23913043478261,5797356,7953782.0
10747012,1686009600,0,0,981000,19.81304347826087,5797356,8856562.0
10890799,1686096000,0,0,981000,18.969565217391303,5797356,10747012.0
10988295,1686182400,0,0,981000,20.17391304347826,5797356,10890799.0
11032830,1686268800,0,0,981000,21.31304347826087,5797356,10988295.0
9119064,1686355200,1,0,981000,21.317391304347822,5797356,11032830.0
8390045,1686441600,1,0,981000,21.30434782608696,5797356,9119064.0
11069654,1686528000,0,0,981000,21.41304347826087,5797356,8390045.0
11167210,1686614400,0,0,981000,20.4608695652174,5797356,11069654.0
11053360,1686700800,0,0,981000,20.921739130434784,5797356,11167210.0
11459018,1686787200,0,0,981000,21.773913043478263,5797356,11053360.0
11503286,1686873600,0,0,981000,22.60909090909091,5797356,11459018.0
9499706,1686960000,1,0,981000,23.52173913043478,5797356,11503286.0
8590929,1687046400,1,0,981000,22.513636363636365,5797356,9499706.0
11295673,1687132800,0,0,981000,22.313636363636363,5797356,8590929.0
11586491,1687219200,0,0,981000,23.55,5797356,11295673.0
11961851,1687305600,0,0,981000,24.79565217391304,5797356,11586491.0
12037396,1687392000,0,0,981000,24.67826086956521,5797356,11961851.0
11581843,1687478400,0,0,981000,24.104166666666668,5797356,12037396.0
8935600,1687564800,1,1,981000,24.34166666666667,5797356,11581843.0
8906145,1687651200,1,0,981000,25.28333333333333,5797356,8935600.0
12249440,1687737600,0,0,981000,26.229166666666668,5797356,8906145.0
12439367,1687824000,0,0,981000,25.05,5797356,12249440.0
12517261,1687910400,0,0,981000,24.86521739130435,5797356,12439367.0
12452198,1687996800,0,0,981000,22.820833333333336,5797356,12517261.0
11529117,1688083200,0,0,981000,21.213043478260868,5797356,12452198.0
9549416,1688169600,1,0,1175000,21.745454545454542,5852066,11529117.0
9019979,1688256000,1,0,1175000,23.02608695652174,5852066,9549416.0
13030744,1688342400,0,0,1175000,23.369565217391305,5852066,9019979.0
12336802,1688428800,0,0,1175000,22.7,5852066,13030744.0
12202987,1688515200,0,0,1175000,22.056521739130435,5852066,12336802.0
12148299,1688601600,0,0,1175000,23.547826086956523,5852066,12202987.0
12149863,1688688000,0,0,1175000,24.15217391304348,5852066,12148299.0
19929668,1688774400,1,0,1175000,26.321739130434786,5852066,12149863.0
9222536,1688860800,1,0,1175000,26.60869565217392,5852066,19929668.0
12748869,1688947200,0,0,1175000,26.782608695652176,5852066,9222536.0
13177307,1689033600,0,0,1175000,27.63043478260869,5852066,12748869.0
13148008,1689120000,0,0,1175000,26.33478260869565,5852066,13177307.0
12987642,1689206400,0,0,1175000,25.49090909090909,5852066,13148008.0
12889353,1689292800,0,0,1175000,26.117391304347827,5852066,12987642.0
10472825,1689379200,1,0,1175000,25.76521739130435,5852066,12889353.0
9387712,1689465600,1,0,1175000,26.00869565217392,5852066,10472825.0
12657211,1689552000,0,0,1175000,26.13913043478261,5852066,9387712.0
13211484,1689638400,0,0,1175000,29.039130434782606,5852066,12657211.0
13398014,1689724800,0,0,1175000,28.817391304347822,5852066,13211484.0
13134844,1689811200,0,0,1175000,26.33478260869565,5852066,13398014.0
12865715,1689897600,0,0,1175000,26.2,5852066,13134844.0
10101808,1689984000,1,0,1175000,24.786363636363635,5852066,12865715.0
9589362,1690070400,1,0,1175000,25.622727272727275,5852066,10101808.0
12870114,1690156800,0,0,1175000,27.281818181818185,5852066,9589362.0
12453355,1690243200,0,0,1175000,24.35909090909091,5852066,12870114.0
11950798,1690329600,0,0,1175000,22.41818181818181,5852066,12453355.0
12372663,1690416000,0,0,1175000,23.51363636363636,5852066,11950798.0
12171075,1690502400,0,0,1175000,24.00909090909091,5852066,12372663.0
10232251,1690588800,1,0,1175000,26.07272727272728,5852066,12171075.0
9437118,1690675200,1,0,1175000,25.55454545454546,5852066,10232251.0
12138030,1690761600,0,0,1175000,25.21818181818181,5852066,9437118.0
12808127,1690848000,0,0,1183000,27.1,5852066,12138030.0
13100544,1690934400,0,0,1183000,26.75454545454545,5852066,12808127.0
12415346,1691020800,0,0,1183000,23.49090909090909,5852066,13100544.0
11502606,1691107200,0,0,1183000,21.33636363636364,5852066,12415346.0
9639961,1691193600,1,0,1183000,22.068181818181817,5852066,11502606.0
9042586,1691280000,1,0,1183000,22.081818181818186,5852066,9639961.0
11169072,1691366400,0,0,1183000,22.33636363636364,5852066,9042586.0
11528340,1691452800,0,0,1183000,23.622727272727275,5852066,11169072.0
11919867,1691539200,0,0,1183000,25.295454545454547,5852066,11528340.0
12128220,1691625600,0,0,1183000,27.2,5852066,11919867.0
11969143,1691712000,0,0,1183000,26.813636363636363,5852066,12128220.0
10308175,1691798400,1,0,1183000,26.38636363636364,5852066,11969143.0
9662872,1691884800,1,0,1183000,25.904545454545453,5852066,10308175.0
