consumo,fecha,findesemana,tmed,PIB,t-1
5513933,1636761600,1,13.664,63872,5865680.0
5741339,1636848000,1,10.656,63872,5513933.0
6180710,1636934400,0,9.98,63872,5741339.0
6439089,1637020800,0,9.012,63872,6180710.0
6359295,1637107200,0,8.876,63872,6439089.0
6380865,1637193600,0,9.208,63872,6359295.0
6291855,1637280000,0,9.956,63872,6380865.0
6182880,1637366400,1,9.46,63872,6291855.0
6146077,1637452800,1,11.504166666666668,63872,6182880.0
6490893,1637539200,0,9.675,63872,6146077.0
6846699,1637625600,0,9.770833333333334,63872,6490893.0
6914428,1637712000,0,8.416666666666666,63872,6846699.0
6979094,1637798400,0,8.15,63872,6914428.0
6973889,1637884800,0,7.065217391304348,63872,6979094.0
7150202,1637971200,1,6.108695652173913,63872,6973889.0
7924088,1638057600,1,4.833333333333333,63872,7150202.0
8014561,1638144000,0,5.916666666666667,63872,7924088.0
7486469,1638230400,0,7.345833333333334,63872,8014561.0
7621323,1638316800,0,6.964,63872,7486469.0
7362869,1638403200,0,7.38,63872,7621323.0
7401870,1638489600,0,6.06,63872,7362869.0
6691748,1638576000,1,8.641666666666667,63872,7401870.0
6637022,1638662400,1,6.241666666666667,63872,6691748.0
6810475,1638748800,0,6.608333333333333,63872,6637022.0
6875117,1638835200,0,8.273913043478261,63872,6810475.0
7151464,1638921600,0,7.803999999999999,63872,6875117.0
7856108,1639008000,0,5.452000000000001,63872,7151464.0
7388379,1639094400,0,9.436,63872,7856108.0
7046553,1639180800,1,7.816,63872,7388379.0
6924387,1639267200,1,9.34,63872,7046553.0
7100866,1639353600,0,9.204,63872,6924387.0
7144564,1639440000,0,9.476,63872,7100866.0
7136380,1639526400,0,9.844,63872,7144564.0
7169167,1639612800,0,8.852,63872,7136380.0
7075941,1639699200,0,7.84,63872,7169167.0
6936549,1639785600,1,8.107999999999999,63872,7075941.0
7092428,1639872000,1,6.876,63872,6936549.0
7477387,1639958400,0,6.688,63872,7092428.0
7596949,1640044800,0,6.803999999999999,63872,7477387.0
7594414,1640131200,0,7.688,63872,7596949.0
7235903,1640217600,0,9.612,63872,7594414.0
7017800,1640304000,0,10.864,63872,7235903.0
6094387,1640390400,1,11.372,63872,7017800.0
6006168,1640476800,1,10.08,63872,6094387.0
6176514,1640563200,0,12.545833333333334,63872,6006168.0
5994592,1640649600,0,12.664,63872,6176514.0
5827722,1640736000,0,12.712,63872,5994592.0
5741863,1640822400,0,12.876,63872,5827722.0
5781745,1640908800,0,12.4875,63872,5741863.0
5610856,1640995200,1,12.554166666666667,64950,5781745.0
5808432,1641081600,1,11.170833333333334,64950,5610856.0
6380457,1641168000,0,10.7,64950,5808432.0
6229347,1641254400,0,12.795652173913044,67413,6380457.0
6618296,1641340800,0,6.625,64950,6229347.0
6898288,1641427200,0,3.829166666666667,64950,6618296.0
7355356,1641513600,0,4.945833333333334,68521,6898288.0
7290816,1641600000,1,6.175,67413,7355356.0
7249203,1641686400,1,8.533333333333333,68521,7290816.0
7779335,1641772800,0,7.191666666666666,68521,7249203.0
7338454,1641859200,0,8.0,68649,7779335.0
7428185,1641945600,0,6.2,68521,7338454.0
7674468,1642032000,0,6.040909090909091,64950,7428185.0
7695751,1642118400,0,5.927272727272728,68521,7674468.0
7437636,1642204800,1,5.5181818181818185,64950,7695751.0
7679377,1642291200,1,5.709090909090909,68521,7437636.0
7956244,1642377600,0,6.308695652173912,64950,7679377.0
7983086,1642464000,0,5.878260869565217,68521,7956244.0
7985028,1642550400,0,5.617391304347826,64950,7983086.0
7836650,1642636800,0,6.117391304347826,67413,7985028.0
8022834,1642723200,0,3.717391304347826,67413,7836650.0
7721175,1642809600,1,3.726086956521739,68521,8022834.0
7797371,1642896000,1,5.2043478260869565,68649,7721175.0
8148644,1642982400,0,5.904347826086957,68649,7797371.0
7954700,1643068800,0,6.843478260869565,67413,8148644.0
7807441,1643155200,0,7.71304347826087,68649,7954700.0
7587968,1643241600,0,8.304347826086957,68521,7807441.0
7286156,1643328000,0,8.569565217391304,68521,7587968.0
6779812,1643414400,1,9.42608695652174,64950,7286156.0
6804160,1643500800,1,9.678260869565218,68521,6779812.0
6871589,1643587200,0,8.160869565217391,64950,6804160.0
7006910,1643673600,0,8.208333333333334,68521,6871589.0
6812583,1643760000,0,10.575,67413,7006910.0
6709794,1643846400,0,11.279166666666669,67413,6812583.0
6638664,1643932800,0,9.504166666666666,67413,6709794.0
6370052,1644019200,1,9.070833333333333,68521,6638664.0
6478222,1644105600,1,7.745833333333334,68649,6370052.0
6831387,1644192000,0,8.4,67413,6478222.0
6786999,1644278400,0,9.183333333333334,64950,6831387.0
6698942,1644364800,0,9.795833333333333,64950,6786999.0
6733934,1644451200,0,8.543478260869565,68521,6698942.0
6607183,1644537600,0,9.458333333333334,68521,6733934.0
6559640,1644624000,1,8.583333333333334,68649,6607183.0
6517187,1644710400,1,9.891666666666667,67413,6559640.0
6562974,1644796800,0,9.708333333333334,68521,6517187.0
6676163,1644883200,0,8.536363636363637,68649,6562974.0
6662283,1644969600,0,9.454166666666667,64950,6676163.0
6281823,1645056000,0,12.220833333333331,67413,6662283.0
6060796,1645142400,0,13.2,67413,6281823.0
6227559,1645228800,1,8.058333333333334,67413,6060796.0
6162136,1645315200,1,8.7875,68649,6227559.0
6409535,1645401600,0,10.752173913043478,67413,6162136.0
6378497,1645488000,0,9.856521739130434,68649,6409535.0
6331059,1645574400,0,9.970833333333331,68649,6378497.0
6218502,1645660800,0,11.339130434782607,64950,6331059.0
6277557,1645747200,0,9.5,67413,6218502.0
6178260,1645833600,1,8.433333333333334,68521,6277557.0
6102678,1645920000,1,8.933333333333334,68521,6178260.0
6383349,1646006400,0,9.070833333333333,68521,6102678.0
6370348,1646092800,0,9.604347826086956,64950,6383349.0
6610555,1646179200,0,9.1625,68649,6370348.0
6286487,1646265600,0,10.258333333333333,67413,6610555.0
6275280,1646352000,0,10.241666666666667,64950,6286487.0
5991640,1646438400,1,9.720833333333331,68521,6275280.0
6428370,1646524800,1,7.691666666666666,67413,5991640.0
6634340,1646611200,0,8.321739130434782,67413,6428370.0
6733513,1646697600,0,6.730434782608696,68649,6634340.0
6565124,1646784000,0,9.1375,68521,6733513.0
6419010,1646870400,0,9.339130434782607,67413,6565124.0
6368374,1646956800,0,9.2375,64950,6419010.0
6327201,1647043200,1,8.85,67413,6368374.0
6241730,1647129600,1,9.920833333333333,68521,6327201.0
6637398,1647216000,0,9.845833333333331,68649,6241730.0
6472088,1647302400,0,12.008333333333333,64950,6637398.0
6471214,1647388800,0,12.0625,68649,6472088.0
6238324,1647475200,0,12.225,67413,6471214.0
6131712,1647561600,0,11.375,67413,6238324.0
6112232,1647648000,1,9.2875,67413,6131712.0
6152038,1647734400,1,10.2125,64950,6112232.0
6321726,1647820800,0,9.716666666666669,64950,6152038.0
6418841,1647907200,0,8.429166666666667,68649,6321726.0
6568037,1647993600,0,8.012500000000001,68649,6418841.0
6576737,1648080000,0,8.229166666666666,64950,6568037.0
6206410,1648166400,0,11.804166666666667,67413,6576737.0
6215349,1648252800,1,9.729166666666666,68649,6206410.0
5615851,1648339200,1,13.113636363636363,64950,6215349.0
5942726,1648425600,0,12.482608695652177,68521,5615851.0
6047574,1648512000,0,11.2125,68521,5942726.0
6139838,1648598400,0,10.97391304347826,64950,6047574.0
5812524,1648684800,0,10.075,68521,6139838.0
6092260,1648771200,0,6.941666666666666,68521,5812524.0
6208065,1648857600,1,6.775,68649,6092260.0
6852088,1648944000,1,4.621739130434783,68649,6208065.0
7003183,1649030400,0,6.21304347826087,68649,6852088.0
6595809,1649116800,0,8.57391304347826,68649,7003183.0
6235157,1649203200,0,11.095454545454546,68521,6595809.0
5793653,1649289600,0,13.427272727272726,67413,6235157.0
5420814,1649376000,0,15.04090909090909,67413,5793653.0
5127632,1649462400,1,13.025,68649,5420814.0
5045868,1649548800,1,11.633333333333333,68649,5127632.0
5293960,1649635200,0,12.179166666666667,68521,5045868.0
5468014,1649721600,0,12.620833333333332,67413,5293960.0
5603084,1649808000,0,11.766666666666666,68521,5468014.0
4997412,1649894400,0,15.5625,68521,5603084.0
4434021,1649980800,0,17.8,68521,4997412.0
4283743,1650067200,1,18.4125,67413,4434021.0
4297983,1650153600,1,16.216666666666665,68649,4283743.0
4814149,1650240000,0,14.325,68521,4297983.0
5281889,1650326400,0,13.016666666666666,68649,4814149.0
5525584,1650412800,0,11.643478260869566,67413,5281889.0
5740168,1650499200,0,10.160869565217393,67413,5525584.0
5376809,1650585600,0,12.866666666666667,68521,5740168.0
5384550,1650672000,1,10.879166666666668,68649,5376809.0
5257439,1650758400,1,14.1875,67413,5384550.0
5337933,1650844800,0,13.766666666666666,68649,5257439.0
5243103,1650931200,0,14.620833333333332,68649,5337933.0
5225330,1651017600,0,14.995454545454544,67413,5243103.0
5156824,1651104000,0,15.9,68521,5225330.0
5052102,1651190400,0,16.870833333333334,68521,5156824.0
4697549,1651276800,1,16.341666666666665,68649,5052102.0
4803232,1651363200,1,15.775,67413,4697549.0
5178076,1651449600,0,15.108333333333334,68649,4803232.0
5206591,1651536000,0,13.76086956521739,67413,5178076.0
5230582,1651622400,0,14.204347826086956,68521,5206591.0
5165637,1651708800,0,15.156521739130431,68521,5230582.0
5051741,1651795200,0,15.941666666666668,67413,5165637.0
4770676,1651881600,1,16.5,68649,5051741.0
4800220,1651968000,1,16.599999999999998,67413,4770676.0
5129738,1652054400,0,17.091666666666665,68649,4800220.0
5070933,1652140800,0,17.904166666666665,68521,5129738.0
5080273,1652227200,0,17.991666666666667,68521,5070933.0
5051292,1652313600,0,17.754166666666666,68521,5080273.0
4979114,1652400000,0,17.545833333333334,68521,5051292.0
4777518,1652486400,1,19.725,68649,4979114.0
4856012,1652572800,1,20.27083333333333,68521,4777518.0
5170135,1652659200,0,21.016666666666666,68649,4856012.0
5220130,1652745600,0,21.070833333333333,68521,5170135.0
5369084,1652832000,0,22.975,67413,5220130.0
5377197,1652918400,0,21.8,68649,5369084.0
5319348,1653004800,0,22.354166666666668,68649,5377197.0
5158057,1653091200,1,23.83333333333333,67413,5319348.0
5367248,1653177600,1,25.14583333333333,68649,5158057.0
5579016,1653264000,0,21.7125,68521,5367248.0
5360155,1653350400,0,15.383333333333333,68649,5579016.0
5130913,1653436800,0,15.356521739130434,68649,5360155.0
5098078,1653523200,0,18.9375,68521,5130913.0
5126620,1653609600,0,20.745833333333334,68649,5098078.0
5039000,1653696000,1,22.679166666666664,68649,5126620.0
4996369,1653782400,1,20.054166666666667,67413,5039000.0
5215725,1653868800,0,19.816666666666663,67413,4996369.0
5021772,1653955200,0,20.316666666666663,67413,5215725.0
5388264,1654041600,0,21.577272727272728,67413,5021772.0
5323750,1654128000,0,21.40434782608696,67413,5388264.0
5278056,1654214400,0,23.33043478260869,68521,5323750.0
4899384,1654300800,1,23.20434782608696,68649,5278056.0
4779216,1654387200,1,22.1,68649,4899384.0
5230607,1654473600,0,21.995652173913044,68521,4779216.0
5683452,1654560000,0,21.95652173913044,67413,5230607.0
5622274,1654646400,0,22.2,68649,5683452.0
5484970,1654732800,0,20.617391304347827,68649,5622274.0
5494535,1654819200,0,21.930434782608696,67413,5484970.0
5370153,1654905600,1,24.13478260869565,68649,5494535.0
5764759,1654992000,1,25.73478260869565,68521,5370153.0
6422485,1655078400,0,25.536363636363635,68521,5764759.0
6279398,1655164800,0,25.082608695652173,68649,6422485.0
6642959,1655251200,0,27.95652173913044,68649,6279398.0
7033158,1655337600,0,27.59130434782609,67413,6642959.0
7331010,1655424000,0,28.6608695652174,67413,7033158.0
6758732,1655510400,1,27.05217391304348,68649,7331010.0
6471823,1655596800,1,24.547826086956523,68521,6758732.0
6854327,1655683200,0,23.904347826086955,68649,6471823.0
6755532,1655769600,0,25.02380952380953,68521,6854327.0
6277769,1655856000,0,22.35,68649,6755532.0
6073587,1655942400,0,23.02,67413,6277769.0
5430003,1656028800,0,22.917391304347827,68521,6073587.0
5282368,1656115200,1,22.282608695652176,67413,5430003.0
5571745,1656201600,1,22.83043478260869,67413,5282368.0
6047394,1656288000,0,22.37826086956522,68521,5571745.0
5889263,1656374400,0,22.44782608695652,68521,6047394.0
6091898,1656460800,0,22.39130434782609,67413,5889263.0
5852814,1656547200,0,22.9,67413,6091898.0
5627227,1656633600,0,21.98260869565217,68521,5852814.0
5213601,1656720000,1,22.73478260869565,68521,5627227.0
5434123,1656806400,1,25.44782608695652,68521,5213601.0
6181504,1656892800,0,26.02173913043478,68521,5434123.0
6415645,1656979200,0,25.53478260869565,68521,6181504.0
6142811,1657065600,0,23.38695652173913,68521,6415645.0
6118894,1657152000,0,23.87826086956522,68649,6142811.0
6086450,1657238400,0,24.417391304347827,68521,6118894.0
5754606,1657324800,1,24.843478260869563,68521,6086450.0
6017767,1657411200,1,25.821739130434786,68649,5754606.0
6582179,1657497600,0,25.50869565217392,68521,6017767.0
6810697,1657584000,0,26.20434782608696,68521,6582179.0
7057872,1657670400,0,26.469565217391303,68649,6810697.0
7165850,1657756800,0,26.18260869565217,68649,7057872.0
7440449,1657843200,0,28.213043478260868,68521,7165850.0
6869738,1657929600,1,27.85652173913044,68649,7440449.0
6766782,1658016000,1,27.769565217391307,68521,6869738.0
7395873,1658102400,0,26.67826086956521,68521,6766782.0
7467079,1658188800,0,26.430434782608696,68521,7395873.0
7414866,1658275200,0,26.0,68649,7467079.0
7330732,1658361600,0,26.57272727272728,68521,7414866.0
7452534,1658448000,0,27.45,68649,7330732.0
6718755,1658534400,1,26.28095238095237,68649,7452534.0
7108066,1658620800,1,27.41428571428572,68649,6718755.0
7391044,1658707200,0,26.45238095238096,68649,7108066.0
7061373,1658793600,0,26.05714285714286,68649,7391044.0
6634176,1658880000,0,24.84210526315789,68649,7061373.0
6763086,1658966400,0,24.685714285714283,68649,6634176.0
6510659,1659052800,0,24.96190476190477,68649,6763086.0
5868686,1659139200,1,24.55,68649,6510659.0
5954790,1659225600,1,26.277272727272727,68521,5868686.0
7102303,1659312000,0,26.63913043478261,68649,5954790.0
7134005,1659398400,0,28.0,68649,7102303.0
7146603,1659484800,0,27.643478260869564,68649,7134005.0
7116149,1659571200,0,27.0,68521,7146603.0
6675262,1659657600,0,26.063636363636363,68649,7116149.0
5970480,1659744000,1,26.204545454545453,68521,6675262.0
6059365,1659830400,1,25.58181818181818,68521,5970480.0
6247804,1659916800,0,25.681818181818183,68649,6059365.0
6432971,1660003200,0,26.45909090909091,68521,6247804.0
6583293,1660089600,0,27.10909090909091,68649,6432971.0
6588955,1660176000,0,26.78695652173913,68649,6583293.0
6803070,1660262400,0,28.291304347826088,68521,6588955.0
6431996,1660348800,1,28.37826086956522,68649,6803070.0
6114642,1660435200,1,27.317391304347822,68521,6431996.0
5828366,1660521600,0,25.23478260869565,68649,6114642.0
6020717,1660608000,0,24.60869565217392,68649,5828366.0
5690448,1660694400,0,23.595652173913045,68521,6020717.0
4784930,1660780800,0,20.87727272727273,68521,5690448.0
4653015,1660867200,0,21.39130434782609,68649,4784930.0
4780915,1660953600,1,23.70434782608696,68521,4653015.0
5068891,1661040000,1,24.85217391304348,68521,4780915.0
5369189,1661126400,0,23.98695652173913,68521,5068891.0
5592673,1661212800,0,24.82608695652174,68649,5369189.0
5929721,1661299200,0,26.065217391304348,68649,5592673.0
5929318,1661385600,0,24.89130434782609,68521,5929721.0
5612529,1661472000,0,24.369565217391305,68521,5929318.0
5533905,1661558400,1,24.03478260869565,68521,5612529.0
5789425,1661644800,1,24.578260869565216,68521,5533905.0
6263600,1661731200,0,24.45217391304348,68649,5789425.0
6418499,1661817600,0,25.536363636363635,68649,6263600.0
5374652,1661904000,0,21.991304347826087,68649,6418499.0
5920797,1661990400,0,22.62608695652174,68649,5374652.0
6126248,1662076800,0,23.63478260869565,68521,5920797.0
5598239,1662163200,1,23.11304347826087,68521,6126248.0
5976409,1662249600,1,23.713043478260868,68649,5598239.0
6714547,1662336000,0,24.47391304347826,68521,5976409.0
7043042,1662422400,0,25.37391304347826,68521,6714547.0
6773077,1662508800,0,23.578260869565216,68649,7043042.0
6233221,1662595200,0,22.43478260869565,68649,6773077.0
5900385,1662681600,0,22.68260869565217,68649,6233221.0
5502743,1662768000,1,22.35652173913044,68649,5900385.0
5944348,1662854400,1,24.27391304347826,68521,5502743.0
6816536,1662940800,0,25.59130434782609,68521,5944348.0
6569302,1663027200,0,24.14782608695652,68521,6816536.0
6032046,1663113600,0,21.817391304347822,68649,6569302.0
6200130,1663200000,0,22.93913043478261,68521,6032046.0
5908364,1663286400,0,21.95217391304348,68521,6200130.0
5201459,1663372800,1,20.09090909090909,68649,5908364.0
5013636,1663459200,1,20.065217391304348,68521,5201459.0
5402856,1663545600,0,20.534782608695654,68521,5013636.0
5381151,1663632000,0,20.943478260869565,68521,5402856.0
5304683,1663718400,0,20.14090909090909,68649,5381151.0
5222003,1663804800,0,19.821739130434786,68521,5304683.0
5175705,1663891200,0,19.24782608695652,68649,5222003.0
4719372,1663977600,1,17.565217391304348,68521,5175705.0
4563866,1664064000,1,17.217391304347824,68649,4719372.0
4879620,1664150400,0,16.63478260869565,68649,4563866.0
5065646,1664236800,0,16.68695652173913,68521,4879620.0
5083920,1664323200,0,17.860869565217392,68521,5065646.0
5062303,1664409600,0,16.56086956521739,68521,5083920.0
4789732,1664496000,0,15.347826086956522,68521,5062303.0
4860656,1664582400,1,16.121739130434783,68649,4789732.0
4766760,1664668800,1,19.713043478260868,68649,4860656.0
5084428,1664755200,0,19.639130434782608,68649,4766760.0
5098055,1664841600,0,19.67826086956521,68649,5084428.0
5106559,1664928000,0,18.736363636363635,68649,5098055.0
5087039,1665014400,0,19.208695652173912,68649,5106559.0
5096178,1665100800,0,16.356521739130436,68649,5087039.0
4814755,1665187200,1,17.956521739130434,68649,5096178.0
4832145,1665273600,1,17.743478260869566,68649,4814755.0
5071852,1665360000,0,18.069565217391304,68649,4832145.0
5002748,1665446400,0,17.64782608695652,68649,5071852.0
4864362,1665532800,0,18.62608695652174,68649,5002748.0
5003134,1665619200,0,18.75217391304348,68649,4864362.0
4966797,1665705600,0,19.15652173913044,68649,5003134.0
4779969,1665792000,1,19.80434782608696,68649,4966797.0
4890572,1665878400,1,19.969565217391303,68649,4779969.0
5211314,1665964800,0,19.97391304347826,68649,4890572.0
5221603,1666051200,0,20.04090909090909,68649,5211314.0
5228223,1666137600,0,20.726086956521737,68649,5221603.0
5195593,1666224000,0,19.321739130434786,68649,5228223.0
5127493,1666310400,0,20.5,68649,5195593.0
4852772,1666396800,1,19.925,68649,5127493.0
4917361,1666483200,1,18.83636363636364,68649,4852772.0
5189900,1666569600,0,19.977272727272727,68649,4917361.0
5184033,1666656000,0,20.318181818181817,68649,5189900.0
5211664,1666742400,0,21.15909090909091,68649,5184033.0
5137284,1666828800,0,20.02380952380953,68649,5211664.0
5004253,1666915200,0,19.31428571428572,68649,5137284.0
4655913,1667001600,1,17.26666666666667,68649,5004253.0
4490148,1667088000,1,16.823809523809523,68649,4655913.0
4666706,1667174400,0,17.252380952380953,68649,4490148.0
4862255,1667260800,0,17.695652173913043,68649,4666706.0
5068762,1667347200,0,16.621739130434783,68649,4862255.0
5083481,1667433600,0,16.03181818181818,68649,5068762.0
5019438,1667520000,0,13.290476190476191,68649,5083481.0
4890972,1667606400,1,12.565217391304348,68649,5019438.0
4967641,1667692800,1,13.308695652173911,68649,4890972.0
5181220,1667779200,0,13.982608695652177,68649,4967641.0
5185503,1667865600,0,15.5,68649,5181220.0
5181681,1667952000,0,15.465217391304348,68649,5185503.0
5154832,1668038400,0,14.78181818181818,68649,5181681.0
5103700,1668124800,0,15.265217391304349,68649,5154832.0
4940428,1668211200,1,15.839130434782607,68649,5103700.0
4983823,1668297600,1,14.73913043478261,68649,4940428.0
5189620,1668384000,0,15.504545454545456,68649,4983823.0
5166214,1668470400,0,15.752173913043478,68649,5189620.0
5167575,1668556800,0,14.92608695652174,68649,5166214.0
5149744,1668643200,0,15.772727272727272,68649,5167575.0
5183607,1668729600,0,11.217391304347826,68649,5149744.0
5150605,1668816000,1,9.130434782608695,68649,5183607.0
5419677,1668902400,1,8.182608695652174,68649,5150605.0
5827965,1668988800,0,9.782608695652174,68649,5419677.0
6153384,1669075200,0,8.704545454545455,68649,5827965.0
5855300,1669161600,0,12.734782608695651,68649,6153384.0
5724743,1669248000,0,12.056521739130435,68649,5855300.0
5582447,1669334400,0,11.521739130434783,68649,5724743.0
5580980,1669420800,1,9.382608695652175,68649,5582447.0
5766431,1669507200,1,9.443478260869565,68649,5580980.0
6170812,1669593600,0,8.98695652173913,68649,5766431.0
6173340,1669680000,0,8.178260869565218,68649,6170812.0
6036685,1669766400,0,7.882608695652174,68649,6173340.0
6461409,1669852800,0,7.51304347826087,68649,6036685.0
6633447,1669939200,0,6.830434782608696,68649,6461409.0
6424591,1670025600,1,6.260869565217392,68649,6633447.0
6643974,1670112000,1,6.643478260869564,68649,6424591.0
13390290,1670198400,0,7.491304347826087,68649,6643974.0
6422082,1670284800,0,9.691304347826089,68649,13390290.0
6412647,1670371200,0,8.990909090909092,68649,6422082.0
6293341,1670457600,0,9.322727272727272,68649,6412647.0
5888241,1670544000,0,12.47272727272727,68649,6293341.0
5872361,1670630400,1,6.947826086956522,68649,5888241.0
6814655,1670716800,1,4.440909090909091,68649,5872361.0
7468025,1670803200,0,5.9173913043478255,68649,6814655.0
7006901,1670889600,0,9.460869565217392,68649,7468025.0
6498856,1670976000,0,11.408695652173911,68649,7006901.0
6294208,1671062400,0,11.452173913043476,68649,6498856.0
6212936,1671148800,0,10.02608695652174,68649,6294208.0
6210625,1671235200,1,8.860869565217392,68649,6212936.0
6273557,1671321600,1,8.668181818181818,68649,6210625.0
6446433,1671408000,0,10.50952380952381,68649,6273557.0
6276251,1671494400,0,11.086363636363636,68649,6446433.0
6135492,1671580800,0,11.052173913043475,68649,6276251.0
6056878,1671667200,0,11.27391304347826,68649,6135492.0
5734025,1671753600,0,13.847826086956522,68649,6056878.0
5606427,1671840000,1,13.578260869565218,68649,5734025.0
5099354,1671926400,1,13.745454545454544,68649,5606427.0
5184245,1672012800,0,13.072727272727274,68649,5099354.0
5530589,1672099200,0,11.3,68649,5184245.0
5622317,1672185600,0,10.769565217391303,68649,5530589.0
5698901,1672272000,0,10.269565217391303,68649,5622317.0
5575752,1672358400,0,11.795652173913044,68649,5698901.0
5273707,1672444800,1,13.671428571428573,68649,5575752.0
5055837,1672531200,1,11.104347826086956,71626,5273707.0
5488886,1672617600,0,9.3375,71626,5055837.0
5500315,1672704000,0,10.125,71626,5488886.0
5595844,1672790400,0,9.129166666666666,72747,5500315.0
5663085,1672876800,0,8.637500000000001,72747,5595844.0
5655047,1672963200,0,8.179166666666667,71626,5663085.0
5726366,1673049600,1,7.725,71626,5655047.0
6091692,1673136000,1,9.8125,71626,5726366.0
6034604,1673222400,0,9.695833333333333,71626,6091692.0
6176744,1673308800,0,7.587499999999999,72747,6034604.0
6216230,1673395200,0,7.729166666666667,74582,6176744.0
6188227,1673481600,0,7.8,73548,6216230.0
6128149,1673568000,0,8.666666666666666,71626,6188227.0
5907548,1673654400,1,8.950000000000001,72747,6128149.0
6096865,1673740800,1,9.225,73548,5907548.0
6367101,1673827200,0,6.895833333333333,74582,6096865.0
6281688,1673913600,0,8.433333333333334,72747,6367101.0
6832679,1674000000,0,5.613043478260869,74582,6281688.0
7132928,1674086400,0,4.483333333333333,71626,6832679.0
6851061,1674172800,0,5.829166666666667,73548,7132928.0
6997345,1674259200,1,3.1166666666666667,72747,6851061.0
7547795,1674345600,1,2.7125,73548,6997345.0
7881371,1674432000,0,2.4166666666666665,71626,7547795.0
8275390,1674518400,0,2.333333333333333,71626,7881371.0
7529807,1674604800,0,5.4625,74582,8275390.0
7575443,1674691200,0,3.108333333333333,74582,7529807.0
7482766,1674777600,0,3.5583333333333336,72747,7575443.0
7419078,1674864000,1,2.858333333333333,72747,7482766.0
7408736,1674950400,1,3.925,71626,7419078.0
7375922,1675036800,0,3.7625,73548,7408736.0
6366126,1675123200,0,5.670833333333333,71626,7375922.0
7219963,1675209600,0,6.375,74582,6366126.0
6918331,1675296000,0,7.420833333333333,74582,7219963.0
6582567,1675382400,0,8.5875,72747,6918331.0
5998079,1675468800,1,10.479166666666666,72747,6582567.0
6174519,1675555200,1,8.174999999999999,71626,5998079.0
6927708,1675641600,0,5.516666666666667,73548,6174519.0
7442620,1675728000,0,5.25,74582,6927708.0
7228407,1675814400,0,6.1125,72747,7442620.0
7137928,1675900800,0,5.9125000000000005,74582,7228407.0
6970446,1675987200,0,5.8478260869565215,73548,7137928.0
6685254,1676073600,1,5.829166666666667,73548,6970446.0
6908939,1676160000,1,6.145833333333333,72747,6685254.0
7013617,1676246400,0,7.043478260869565,73548,6908939.0
6827982,1676332800,0,7.686956521739131,73548,7013617.0
6656740,1676419200,0,8.31304347826087,74582,6827982.0
6608714,1676505600,0,7.936363636363636,74582,6656740.0
6255313,1676592000,0,9.552173913043475,73548,6608714.0
5734492,1676678400,1,11.295652173913044,74582,6255313.0
5742835,1676764800,1,11.891304347826088,74582,5734492.0
5998309,1676851200,0,12.56086956521739,74582,5742835.0
5914965,1676937600,0,11.91304347826087,74582,5998309.0
5806716,1677024000,0,11.113043478260868,73548,5914965.0
6043198,1677110400,0,8.843478260869565,73548,5806716.0
6001099,1677196800,0,7.078260869565218,71626,6043198.0
5996762,1677283200,1,6.330434782608696,72747,6001099.0
6432152,1677369600,1,6.0,72747,5996762.0
7174511,1677456000,0,3.008695652173913,73548,6432152.0
6621591,1677542400,0,6.213636363636363,73548,7174511.0
7324979,1677628800,0,4.236363636363636,73548,6621591.0
7353608,1677715200,0,5.0227272727272725,71626,7324979.0
6812497,1677801600,0,6.766666666666667,74582,7353608.0
6336822,1677888000,1,7.0590909090909095,74582,6812497.0
6377029,1677974400,1,8.013636363636364,74582,6336822.0
6504718,1678060800,0,8.731818181818182,72747,6377029.0
6074352,1678147200,0,9.60909090909091,74582,6504718.0
5618925,1678233600,0,13.563636363636364,74582,6074352.0
5440324,1678320000,0,15.491304347826087,73548,5618925.0
5085917,1678406400,0,15.57391304347826,74582,5440324.0
4770120,1678492800,1,17.452173913043477,73548,5085917.0
4820761,1678579200,1,15.456521739130435,71626,4770120.0
4963139,1678665600,0,16.43913043478261,71626,4820761.0
4951932,1678752000,0,13.786363636363635,72747,4963139.0
4983542,1678838400,0,11.3,72747,4951932.0
4961538,1678924800,0,11.960869565217392,73548,4983542.0
5030986,1679011200,0,11.282608695652174,73548,4961538.0
4807116,1679097600,1,11.982608695652177,73548,5030986.0
4876807,1679184000,1,12.617391304347825,74582,4807116.0
5076418,1679270400,0,11.72608695652174,73548,4876807.0
5044565,1679356800,0,12.495652173913042,72747,5076418.0
5004663,1679443200,0,13.51304347826087,71626,5044565.0
4952063,1679529600,0,15.286956521739132,71626,5004663.0
4863222,1679616000,0,14.947826086956525,71626,4952063.0
4667229,1679702400,1,13.191304347826089,71626,4863222.0
4553028,1679788800,1,14.854545454545455,73548,4667229.0
4892268,1679875200,0,12.97391304347826,71626,4553028.0
4958583,1679961600,0,12.521739130434783,73548,4892268.0
4865112,1680048000,0,14.182608695652174,71626,4958583.0
4832510,1680134400,0,15.45217391304348,72747,4865112.0
4724182,1680220800,0,16.643478260869564,71626,4832510.0
4889684,1680307200,1,13.617391304347825,74582,4724182.0
4816192,1680393600,1,12.191304347826089,72747,4889684.0
5066164,1680480000,0,11.717391304347826,74582,4816192.0
5083104,1680566400,0,10.443478260869565,73548,5066164.0
5013765,1680652800,0,10.995652173913044,74582,5083104.0
4832411,1680739200,0,11.58695652173913,74582,5013765.0
4428026,1680825600,0,12.834782608695653,72747,4832411.0
4343050,1680912000,1,12.434782608695652,72747,4428026.0
