consumo,fecha,findesemana,festivos,COVID,tmed,t-1
1374683,1676246400,0,0,0,7.043478260869565,1072248.0
1388687,1676332800,0,0,0,7.686956521739131,1374683.0
1377735,1676419200,0,0,0,8.31304347826087,1388687.0
1380618,1676505600,0,0,0,7.936363636363636,1377735.0
1349063,1676592000,0,0,0,9.552173913043475,1380618.0
1071534,1676678400,1,0,0,11.295652173913044,1349063.0
1013270,1676764800,1,0,0,11.891304347826088,1071534.0
1317104,1676851200,0,0,0,12.56086956521739,1013270.0
1342828,1676937600,0,0,0,11.91304347826087,1317104.0
1333397,1677024000,0,0,0,11.113043478260868,1342828.0
1336371,1677110400,0,0,0,8.843478260869565,1333397.0
1327637,1677196800,0,0,0,7.078260869565218,1336371.0
1068527,1677283200,1,0,0,6.330434782608696,1327637.0
1021453,1677369600,1,0,0,6.0,1068527.0
1365955,1677456000,0,0,0,3.008695652173913,1021453.0
1370417,1677542400,0,0,0,6.213636363636363,1365955.0
1542878,1677628800,0,0,0,4.236363636363636,1370417.0
1653278,1677715200,0,0,0,5.0227272727272725,1542878.0
1558073,1677801600,0,0,0,6.766666666666667,1653278.0
1230718,1677888000,1,0,0,7.0590909090909095,1558073.0
1177925,1677974400,1,0,0,8.013636363636364,1230718.0
1509946,1678060800,0,0,0,8.731818181818182,1177925.0
1519551,1678147200,0,0,0,9.60909090909091,1509946.0
1461416,1678233600,0,0,0,13.563636363636364,1519551.0
1451762,1678320000,0,0,0,15.491304347826087,1461416.0
1411899,1678406400,0,0,0,15.57391304347826,1451762.0
1171544,1678492800,1,0,0,17.452173913043477,1411899.0
1075356,1678579200,1,0,0,15.456521739130435,1171544.0
1401266,1678665600,0,0,0,16.43913043478261,1075356.0
1451453,1678752000,0,0,0,13.786363636363635,1401266.0
1431185,1678838400,0,0,0,11.3,1451453.0
1377571,1678924800,0,0,0,11.960869565217392,1431185.0
1366474,1679011200,0,0,0,11.282608695652174,1377571.0
1153917,1679097600,1,0,0,11.982608695652177,1366474.0
1067654,1679184000,1,0,0,12.617391304347825,1153917.0
1435390,1679270400,0,0,0,11.72608695652174,1067654.0
1400826,1679356800,0,0,0,12.495652173913042,1435390.0
1324315,1679443200,0,0,0,13.51304347826087,1400826.0
1303417,1679529600,0,0,0,15.286956521739132,1324315.0
1300016,1679616000,0,0,0,14.947826086956525,1303417.0
1132560,1679702400,1,0,0,13.191304347826089,1300016.0
999703,1679788800,1,0,0,14.854545454545455,1132560.0
1310102,1679875200,0,0,0,12.97391304347826,999703.0
1352247,1679961600,0,0,0,12.521739130434783,1310102.0
1286578,1680048000,0,0,0,14.182608695652174,1352247.0
1215848,1680134400,0,0,0,15.45217391304348,1286578.0
1284814,1680220800,0,0,0,16.643478260869564,1215848.0
1177445,1680307200,1,0,0,13.617391304347825,1284814.0
1100406,1680393600,1,0,0,12.191304347826089,1177445.0
1490691,1680480000,0,0,0,11.717391304347826,1100406.0
1566735,1680566400,0,0,0,10.443478260869565,1490691.0
1492111,1680652800,0,0,0,10.995652173913044,1566735.0
1322484,1680739200,0,0,0,11.58695652173913,1492111.0
1068364,1680825600,0,1,0,12.834782608695653,1322484.0
1065881,1680912000,1,0,0,12.434782608695652,1068364.0
1067083,1680998400,1,0,0,13.078260869565218,1065881.0
1060864,1681084800,0,1,0,15.581818181818182,1067083.0
1354297,1681171200,0,0,0,15.143478260869566,1060864.0
1442815,1681257600,0,0,0,16.543478260869566,1354297.0
1527198,1681344000,0,0,0,11.917391304347824,1442815.0
1517194,1681430400,0,0,0,12.382608695652175,1527198.0
1173559,1681516800,1,0,0,14.727272727272728,1517194.0
1039432,1681603200,1,0,0,13.465217391304348,1173559.0
1449863,1681689600,0,0,0,12.38695652173913,1039432.0
1482127,1681776000,0,0,0,12.08695652173913,1449863.0
1497264,1681862400,0,0,0,13.008695652173913,1482127.0
1525531,1681948800,0,0,0,14.76086956521739,1497264.0
1526739,1682035200,0,0,0,14.945454545454544,1525531.0
1167564,1682121600,1,0,0,15.9,1526739.0
1131307,1682208000,1,0,0,16.273913043478263,1167564.0
1516561,1682294400,0,0,0,16.12608695652174,1131307.0
1580000,1682380800,0,0,0,17.17391304347826,1516561.0
1611192,1682467200,0,0,0,16.21818181818182,1580000.0
1672976,1682553600,0,0,0,18.063636363636363,1611192.0
1621302,1682640000,0,0,0,18.860869565217392,1672976.0
1146523,1682726400,1,0,0,19.577272727272728,1621302.0
1064756,1682812800,1,0,0,17.995652173913044,1146523.0
901546,1682899200,0,1,0,16.391304347826086,1064756.0
1319146,1682985600,0,0,0,16.46818181818182,901546.0
1421996,1683072000,0,0,0,17.05,1319146.0
1540201,1683158400,0,0,0,17.068181818181817,1421996.0
3151700,1683244800,0,0,0,18.230434782608697,1540201.0
3407913,1683331200,1,0,0,18.5,3151700.0
3345244,1683417600,1,0,0,17.808333333333334,3407913.0
3165792,1683504000,0,0,0,17.795833333333334,3345244.0
3208249,1683590400,0,0,0,18.754166666666663,3165792.0
3237975,1683676800,0,0,0,16.8,3208249.0
3159148,1683763200,0,0,0,14.433333333333332,3237975.0
1555255,1683849600,0,0,0,12.670833333333334,3159148.0
1151340,1683936000,1,0,0,12.460869565217392,1555255.0
1108108,1684022400,1,0,0,14.104347826086956,1151340.0
1520391,1684108800,0,0,0,16.195652173913043,1108108.0
1604642,1684195200,0,0,0,16.047826086956523,1520391.0
1601553,1684281600,0,0,0,15.243478260869566,1604642.0
1603222,1684368000,0,0,0,14.27391304347826,1601553.0
1555877,1684454400,0,0,0,14.80909090909091,1603222.0
1214660,1684540800,1,0,0,15.791304347826086,1555877.0
1124672,1684627200,1,0,0,14.8,1214660.0
1566337,1684713600,0,0,0,17.0,1124672.0
1667593,1684800000,0,0,0,17.433333333333334,1566337.0
1715936,1684886400,0,0,0,18.30952380952381,1667593.0
1593851,1684972800,0,0,0,14.872727272727271,1715936.0
1559903,1685059200,0,0,0,16.9,1593851.0
1197576,1685145600,1,0,0,19.766666666666666,1559903.0
1121661,1685232000,1,0,0,19.425,1197576.0
1556563,1685318400,0,0,0,18.829166666666666,1121661.0
1611201,1685404800,0,0,0,18.95833333333333,1556563.0
1608338,1685491200,0,0,0,18.55217391304348,1611201.0
1582709,1685577600,0,0,0,17.786956521739132,1608338.0
1590691,1685664000,0,0,0,18.143478260869564,1582709.0
1235317,1685750400,1,0,0,17.808695652173913,1590691.0
1135450,1685836800,1,0,0,18.15217391304348,1235317.0
1367502,1685923200,0,1,0,19.23913043478261,1135450.0
1702979,1686009600,0,0,0,19.81304347826087,1367502.0
1723276,1686096000,0,0,0,18.969565217391303,1702979.0
1779440,1686182400,0,0,0,20.17391304347826,1723276.0
1767006,1686268800,0,0,0,21.31304347826087,1779440.0
1378505,1686355200,1,0,0,21.317391304347822,1767006.0
1271441,1686441600,1,0,0,21.30434782608696,1378505.0
1780643,1686528000,0,0,0,21.41304347826087,1271441.0
1849986,1686614400,0,0,0,20.4608695652174,1780643.0
1833148,1686700800,0,0,0,20.921739130434784,1849986.0
1806151,1686787200,0,0,0,21.773913043478263,1833148.0
1841090,1686873600,0,0,0,22.60909090909091,1806151.0
1414403,1686960000,1,0,0,23.52173913043478,1841090.0
1173017,1687046400,1,0,0,22.513636363636365,1414403.0
1764576,1687132800,0,0,0,22.313636363636363,1173017.0
1895139,1687219200,0,0,0,23.55,1764576.0
1960265,1687305600,0,0,0,24.79565217391304,1895139.0
1936015,1687392000,0,0,0,24.67826086956521,1960265.0
1530244,1687478400,0,0,0,24.104166666666668,1936015.0
1152460,1687564800,1,1,0,24.34166666666667,1530244.0
1250698,1687651200,1,0,0,25.28333333333333,1152460.0
1851696,1687737600,0,0,0,26.229166666666668,1250698.0
1916628,1687824000,0,0,0,25.05,1851696.0
1929379,1687910400,0,0,0,24.86521739130435,1916628.0
2003603,1687996800,0,0,0,22.820833333333336,1929379.0
1749797,1688083200,0,0,0,21.213043478260868,2003603.0
1308872,1688169600,1,0,0,21.745454545454542,1749797.0
1179597,1688256000,1,0,0,23.02608695652174,1308872.0
1753137,1688342400,0,0,0,23.369565217391305,1179597.0
1818577,1688428800,0,0,0,22.7,1753137.0
1877996,1688515200,0,0,0,22.056521739130435,1818577.0
1834717,1688601600,0,0,0,23.547826086956523,1877996.0
1799907,1688688000,0,0,0,24.15217391304348,1834717.0
2744340,1688774400,1,0,0,26.321739130434786,1799907.0
1249472,1688860800,1,0,0,26.60869565217392,2744340.0
1895524,1688947200,0,0,0,26.782608695652176,1249472.0
2011596,1689033600,0,0,0,27.63043478260869,1895524.0
2026519,1689120000,0,0,0,26.33478260869565,2011596.0
1951699,1689206400,0,0,0,25.49090909090909,2026519.0
1922363,1689292800,0,0,0,26.117391304347827,1951699.0
1451994,1689379200,1,0,0,25.76521739130435,1922363.0
1231754,1689465600,1,0,0,26.00869565217392,1451994.0
1867405,1689552000,0,0,0,26.13913043478261,1231754.0
2011101,1689638400,0,0,0,29.039130434782606,1867405.0
2088858,1689724800,0,0,0,28.817391304347822,2011101.0
2051171,1689811200,0,0,0,26.33478260869565,2088858.0
1995034,1689897600,0,0,0,26.2,2051171.0
1423880,1689984000,1,0,0,24.786363636363635,1995034.0
1283841,1690070400,1,0,0,25.622727272727275,1423880.0
1917265,1690156800,0,0,0,27.281818181818185,1283841.0
1840129,1690243200,0,0,0,24.35909090909091,1917265.0
1823202,1690329600,0,0,0,22.41818181818181,1840129.0
1874580,1690416000,0,0,0,23.51363636363636,1823202.0
1805783,1690502400,0,0,0,24.00909090909091,1874580.0
1318635,1690588800,1,0,0,26.07272727272728,1805783.0
1240814,1690675200,1,0,0,25.55454545454546,1318635.0
1795884,1690761600,0,0,0,25.21818181818181,1240814.0
1238879,1690848000,0,0,0,27.1,1795884.0
1247905,1690934400,0,0,0,26.75454545454545,1238879.0
1271207,1691020800,0,0,0,23.49090909090909,1247905.0
1080321,1691107200,0,0,0,21.33636363636364,1271207.0
668980,1691193600,1,0,0,22.068181818181817,1080321.0
640246,1691280000,1,0,0,22.081818181818186,668980.0
1013869,1691366400,0,0,0,22.33636363636364,640246.0
1065015,1691452800,0,0,0,23.622727272727275,1013869.0
1106951,1691539200,0,0,0,25.295454545454547,1065015.0
1199322,1691625600,0,0,0,27.2,1106951.0
1092538,1691712000,0,0,0,26.813636363636363,1199322.0
828759,1691798400,1,0,0,26.38636363636364,1092538.0
783314,1691884800,1,0,0,25.904545454545453,828759.0
1009570,1691971200,0,0,0,25.68636363636364,783314.0
903601,1692057600,0,1,0,26.18636363636364,1009570.0
1154341,1692144000,0,0,0,25.57272727272728,903601.0
1246757,1692230400,0,0,0,26.44545454545454,1154341.0
1192496,1692316800,0,0,0,25.922727272727272,1246757.0
850768,1692403200,1,0,0,26.518181818181816,1192496.0
796959,1692489600,1,0,0,29.077272727272728,850768.0
1277361,1692576000,0,0,0,30.35909090909091,796959.0
1371366,1692662400,0,0,0,30.185714285714283,1277361.0
1337454,1692748800,0,0,0,31.204545454545453,1371366.0
1382676,1692835200,0,0,0,29.904545454545453,1337454.0
1385611,1692921600,0,0,0,27.527272727272727,1382676.0
926890,1693008000,1,0,0,24.842857142857145,1385611.0
751135,1693094400,1,0,0,18.37619047619048,926890.0
1123374,1693180800,0,0,0,20.904761904761905,751135.0
1179982,1693267200,0,0,0,20.52272727272728,1123374.0
1159409,1693353600,0,0,0,20.231818181818184,1179982.0
1220497,1693440000,0,0,0,21.922727272727272,1159409.0
1154175,1693526400,0,0,0,22.45652173913044,1220497.0
775856,1693612800,1,0,0,21.98260869565217,1154175.0
663710,1693699200,1,0,0,23.747826086956525,775856.0
1189743,1693785600,0,0,0,26.382608695652173,663710.0
1258663,1693872000,0,0,0,24.93478260869565,1189743.0
1234999,1693958400,0,0,0,23.643478260869564,1258663.0
1208829,1694044800,0,0,0,22.33478260869565,1234999.0
1148120,1694131200,0,0,0,22.195652173913043,1208829.0
715344,1694217600,1,0,0,21.843478260869563,1148120.0
628557,1694304000,1,0,0,22.8,715344.0
732534,1694390400,0,1,0,23.078260869565216,628557.0
1019242,1694476800,0,0,0,23.00869565217392,732534.0
1184962,1694563200,0,0,0,22.517391304347825,1019242.0
1214404,1694649600,0,0,0,22.30434782608696,1184962.0
1133385,1694736000,0,0,0,20.317391304347822,1214404.0
751810,1694822400,1,0,0,21.7,1133385.0
680171,1694908800,1,0,0,23.543478260869566,751810.0
1091856,1694995200,0,0,0,23.00434782608696,680171.0
1162452,1695081600,0,0,0,20.57391304347826,1091856.0
1119399,1695168000,0,0,0,19.48260869565217,1162452.0
1127840,1695254400,0,0,0,21.345454545454547,1119399.0
1045847,1695340800,0,0,0,19.518181818181816,1127840.0
699419,1695427200,1,0,0,17.652173913043477,1045847.0
584202,1695513600,1,0,0,19.17826086956521,699419.0
782324,1695600000,0,1,0,20.03043478260869,584202.0
1022847,1695686400,0,0,0,19.97826086956522,782324.0
1073147,1695772800,0,0,0,21.26086956521739,1022847.0
1092435,1695859200,0,0,0,21.79090909090909,1073147.0
1051715,1695945600,0,0,0,22.786363636363635,1092435.0
690327,1696032000,1,0,0,23.52608695652174,1051715.0
807233,1696118400,1,0,0,22.93478260869565,690327.0
1266822,1696204800,0,0,0,21.547826086956523,807233.0
1322714,1696291200,0,0,0,21.60869565217392,1266822.0
1290055,1696377600,0,0,0,22.730434782608693,1322714.0
1315621,1696464000,0,0,0,21.509090909090908,1290055.0
1299793,1696550400,0,0,0,22.426086956521736,1315621.0
924310,1696636800,1,0,0,22.034782608695654,1299793.0
672988,1696723200,1,0,0,21.534782608695654,924310.0
1137553,1696809600,0,0,0,21.45652173913044,672988.0
1301229,1696896000,0,0,0,21.313636363636363,1137553.0
1208864,1696982400,0,0,0,20.52608695652174,1301229.0
866885,1697068800,0,1,0,20.4608695652174,1208864.0
1049365,1697155200,0,0,0,20.226086956521737,866885.0
844189,1697241600,1,0,0,20.65217391304348,1049365.0
761268,1697328000,1,0,0,18.85652173913044,844189.0
1117010,1697414400,0,0,0,16.76521739130435,761268.0
1215964,1697500800,0,0,0,18.643478260869564,1117010.0
1228537,1697587200,0,0,0,20.93478260869565,1215964.0
1117176,1697673600,0,0,0,18.65714285714286,1228537.0
994555,1697760000,0,0,0,16.62608695652174,1117176.0
677477,1697846400,1,0,0,14.343478260869563,994555.0
592567,1697932800,1,0,0,13.765217391304349,677477.0
986630,1698019200,0,0,0,18.917391304347827,592567.0
971368,1698105600,0,0,0,15.98695652173913,986630.0
931566,1698192000,0,0,0,16.747826086956522,971368.0
990126,1698278400,0,0,0,19.09565217391304,931566.0
958406,1698364800,0,0,0,16.18695652173913,990126.0
675891,1698451200,1,0,0,16.16086956521739,958406.0
603827,1698537600,1,0,0,16.42608695652174,675891.0
876720,1698624000,0,0,0,15.430434782608694,603827.0
958533,1698710400,0,0,0,12.513636363636364,876720.0
649894,1698796800,0,1,0,13.517391304347823,958533.0
956640,1698883200,0,0,0,13.991304347826087,649894.0
987631,1698969600,0,0,0,11.795652173913044,956640.0
723071,1699056000,1,0,0,13.35217391304348,987631.0
641971,1699142400,1,0,0,13.98695652173913,723071.0
924136,1699228800,0,0,0,12.304347826086955,641971.0
946200,1699315200,0,0,0,9.934782608695652,924136.0
970004,1699401600,0,0,0,9.947826086956525,946200.0
1005170,1699488000,0,0,0,11.004347826086956,970004.0
976352,1699574400,0,0,0,13.321739130434782,1005170.0
741344,1699660800,1,0,0,13.160869565217393,976352.0
661731,1699747200,1,0,0,16.59130434782609,741344.0
974376,1699833600,0,0,0,16.682608695652174,661731.0
1038375,1699920000,0,0,0,18.191304347826087,974376.0
952004,1700006400,0,0,0,14.373913043478264,1038375.0
990866,1700092800,0,0,0,15.434782608695652,952004.0
988229,1700179200,0,0,0,13.495652173913042,990866.0
735515,1700265600,1,0,0,13.743478260869566,988229.0
656067,1700352000,1,0,0,14.591304347826089,735515.0
975200,1700438400,0,0,0,13.343478260869563,656067.0
987602,1700524800,0,0,0,11.965217391304348,975200.0
951207,1700611200,0,0,0,11.247826086956522,987602.0
1014665,1700697600,0,0,0,9.060869565217391,951207.0
968451,1700784000,0,0,0,10.486956521739131,1014665.0
727970,1700870400,1,0,0,10.317391304347826,968451.0
649182,1700956800,1,0,0,9.856521739130436,727970.0
998074,1701043200,0,0,0,9.621739130434785,649182.0
1017865,1701129600,0,0,0,10.943478260869565,998074.0
966164,1701216000,0,0,0,10.165217391304347,1017865.0
1012667,1701302400,0,0,0,14.660869565217393,966164.0
999033,1701388800,0,0,0,11.795652173913044,1012667.0
743471,1701475200,1,0,0,8.539130434782608,999033.0
649216,1701561600,1,0,0,6.539130434782609,743471.0
983419,1701648000,0,0,0,8.97391304347826,649216.0
1014012,1701734400,0,0,0,7.260869565217392,983419.0
684861,1701820800,0,1,0,7.891304347826087,1014012.0
729065,1701907200,0,0,0,8.152173913043478,684861.0
664480,1701993600,0,1,0,9.54782608695652,729065.0
652387,1702080000,1,0,0,9.356521739130434,664480.0
634019,1702166400,1,0,0,11.330434782608696,652387.0
971701,1702252800,0,0,0,12.443478260869565,634019.0
1002509,1702339200,0,0,0,12.490909090909092,971701.0
958476,1702425600,0,0,0,10.731818181818182,1002509.0
1007389,1702512000,0,0,0,9.7,958476.0
985515,1702598400,0,0,0,9.508695652173913,1007389.0
717814,1702684800,1,0,0,7.727272727272727,985515.0
635116,1702771200,1,0,0,7.904347826086957,717814.0
995127,1702857600,0,0,0,8.534782608695652,635116.0
1011684,1702944000,0,0,0,9.41304347826087,995127.0
936140,1703030400,0,0,0,7.921739130434782,1011684.0
936345,1703116800,0,0,0,8.65,936140.0
851760,1703203200,0,0,0,12.44090909090909,936345.0
615142,1703289600,1,0,0,8.963636363636363,851760.0
511767,1703376000,1,0,0,8.377272727272727,615142.0
445283,1703462400,0,1,0,9.490909090909092,511767.0
461529,1703548800,0,1,0,9.8,445283.0
631546,1703635200,0,0,0,9.654545454545454,461529.0
715610,1703721600,0,0,0,6.709090909090909,631546.0
692261,1703808000,0,0,0,7.954545454545454,715610.0
596523,1703894400,1,0,0,8.961904761904762,692261.0
506193,1703980800,1,0,0,9.223809523809525,596523.0
444614,1704067200,0,1,0,7.859090909090909,506193.0
802045,1704153600,0,0,0,7.795454545454546,444614.0
788873,1704240000,0,0,0,11.80909090909091,802045.0
858211,1704326400,0,0,0,10.540909090909093,788873.0
770359,1704412800,0,0,0,8.256521739130434,858211.0
580366,1704499200,1,1,0,7.334782608695652,770359.0
606013,1704585600,1,0,0,6.443478260869565,580366.0
1022296,1704672000,0,0,0,4.782608695652174,606013.0
1113699,1704758400,0,0,0,4.065217391304348,1022296.0
990299,1704844800,0,0,0,4.795652173913044,1113699.0
999248,1704931200,0,0,0,5.913043478260869,990299.0
1004483,1705017600,0,0,0,5.052173913043478,999248.0
749780,1705104000,1,0,0,5.652173913043479,1004483.0
607674,1705190400,1,0,0,8.6,749780.0
1007106,1705276800,0,0,0,9.28695652173913,607674.0
1048659,1705363200,0,0,0,10.117391304347825,1007106.0
1044091,1705449600,0,0,0,12.52608695652174,1048659.0
965297,1705536000,0,0,0,13.621739130434785,1044091.0
958813,1705622400,0,0,0,7.878260869565217,965297.0
687841,1705708800,1,0,0,5.869565217391305,958813.0
651111,1705795200,1,0,0,6.108695652173913,687841.0
1113938,1705881600,0,0,0,7.0,651111.0
1179163,1705968000,0,0,0,9.334782608695653,1113938.0
1150763,1706054400,0,0,0,12.695652173913045,1179163.0
1132477,1706140800,0,0,0,13.169565217391304,1150763.0
1107050,1706227200,0,0,0,13.634782608695652,1132477.0
828412,1706313600,1,0,0,12.021739130434783,1107050.0
756398,1706400000,1,0,0,10.356521739130434,828412.0
1123729,1706486400,0,0,0,9.26086956521739,756398.0
1154234,1706572800,0,0,0,9.886956521739132,1123729.0
1168338,1706659200,0,0,0,9.534782608695652,1154234.0
1132477,1706745600,0,0,0,9.995652173913044,1168338.0
1107050,1706832000,0,0,0,10.043478260869565,1132477.0
828412,1706918400,1,0,0,11.434782608695652,1107050.0
756398,1707004800,1,0,0,13.104347826086958,828412.0
1123729,1707091200,0,0,0,13.143478260869566,756398.0
1154234,1707177600,0,0,0,10.221739130434782,1123729.0
1168338,1707264000,0,0,0,10.6,1154234.0
1132477,1707350400,0,0,0,11.378260869565215,1168338.0
1107050,1707436800,0,0,0,11.108695652173912,1132477.0
828412,1707523200,1,0,0,9.034782608695652,1107050.0
756398,1707609600,1,0,0,8.765217391304347,828412.0
1123729,1707696000,0,0,0,10.069565217391304,756398.0
1154234,1707782400,0,0,0,10.747826086956522,1123729.0
1168338,1707868800,0,0,0,12.673913043478262,1154234.0
1132477,1707955200,0,0,0,13.391304347826088,1168338.0
1107050,1708041600,0,0,0,10.92608695652174,1132477.0
828412,1708128000,1,0,0,12.3,1107050.0
756398,1708214400,1,0,0,11.373913043478264,828412.0
1123729,1708300800,0,0,0,13.63181818181818,756398.0
1154234,1708387200,0,0,0,11.877272727272729,1123729.0
1168338,1708473600,0,0,0,11.02608695652174,1154234.0
1132477,1708560000,0,0,0,12.943478260869565,1168338.0
1107050,1708646400,0,0,0,8.76086956521739,1132477.0
828412,1708732800,1,0,0,7.630434782608695,1107050.0
756398,1708819200,1,0,0,7.665217391304348,828412.0
1123729,1708905600,0,0,0,10.72608695652174,756398.0
1154234,1708992000,0,0,0,10.21304347826087,1123729.0
1168338,1709078400,0,0,0,10.878260869565215,1154234.0
1132477,1709164800,0,0,0,9.847826086956522,1168338.0
768659,1709251200,0,0,0,10.521739130434783,1132477.0
546322,1709337600,1,0,0,9.917391304347824,768659.0
466642,1709424000,1,0,0,7.647826086956522,546322.0
913607,1709510400,0,0,0,7.913636363636363,466642.0
944940,1709596800,0,0,0,9.847826086956522,913607.0
847699,1709683200,0,0,0,9.330434782608696,944940.0
810138,1709769600,0,0,0,9.36086956521739,847699.0
918961,1709856000,0,0,0,9.45,810138.0
674777,1709942400,1,0,0,7.365217391304348,918961.0
576070,1710028800,1,0,0,8.204347826086956,674777.0
879300,1710115200,0,0,0,9.72608695652174,576070.0
1121665,1710201600,0,0,0,9.469565217391304,879300.0
1115614,1710288000,0,0,0,11.3,1121665.0
1113167,1710374400,0,0,0,11.817391304347826,1115614.0
1099056,1710460800,0,0,0,14.460869565217392,1113167.0
833751,1710547200,1,0,0,13.947826086956525,1099056.0
735201,1710633600,1,0,0,15.88695652173913,833751.0
1059437,1710720000,0,0,0,15.169565217391304,735201.0
1064587,1710806400,0,0,0,15.52608695652174,1059437.0
1030039,1710892800,0,0,0,14.07391304347826,1064587.0
1073737,1710979200,0,0,0,14.665217391304347,1030039.0
1065196,1711065600,0,0,0,17.182608695652174,1073737.0
820559,1711152000,1,0,0,15.27391304347826,1065196.0
723374,1711238400,1,0,0,11.960869565217392,820559.0
1009012,1711324800,0,0,0,9.782608695652174,723374.0
1038376,1711411200,0,0,0,9.595652173913043,1009012.0
966388,1711497600,0,0,0,8.58695652173913,1038376.0
800861,1711584000,0,0,0,14.660869565217393,966388.0
634523,1711670400,0,1,0,14.860869565217392,800861.0
700882,1711756800,1,0,0,11.608695652173912,634523.0
681817,1711843200,1,0,0,10.413636363636364,700882.0
717925,1711929600,0,1,0,10.569565217391304,681817.0
985688,1712016000,0,0,0,11.478260869565217,717925.0
996986,1712102400,0,0,0,13.52608695652174,985688.0
1027753,1712188800,0,0,0,14.91304347826087,996986.0
994555,1712275200,0,0,0,15.682608695652174,1027753.0
756972,1712361600,1,0,0,16.178260869565218,994555.0
654610,1712448000,1,0,0,17.12608695652174,756972.0
990435,1712534400,0,0,0,17.752173913043478,654610.0
770119,1712620800,0,0,0,11.76086956521739,990435.0
1131260,1712707200,0,0,0,11.43913043478261,770119.0
1101714,1712793600,0,0,0,13.356521739130434,1131260.0
1076282,1712880000,0,0,0,16.617391304347827,1101714.0
831043,1712966400,1,0,0,18.95652173913044,1076282.0
726368,1713052800,1,0,0,19.117391304347827,831043.0
1055079,1713139200,0,0,0,17.530434782608694,726368.0
1104980,1713225600,0,0,0,14.934782608695652,1055079.0
1074054,1713312000,0,0,0,12.231818181818182,1104980.0
1105543,1713398400,0,0,0,11.665217391304347,1074054.0
1059308,1713484800,0,0,0,11.569565217391306,1105543.0
824346,1713571200,1,0,0,13.134782608695652,1059308.0
735180,1713657600,1,0,0,12.547826086956524,824346.0
1066106,1713744000,0,0,0,9.491304347826087,735180.0
1078297,1713830400,0,0,0,8.417391304347825,1066106.0
1054506,1713916800,0,0,0,9.639130434782608,1078297.0
1093059,1714003200,0,0,0,10.77391304347826,1054506.0
1076123,1714089600,0,0,0,12.282608695652174,1093059.0
799363,1714176000,1,0,0,14.108695652173912,1076123.0
749970,1714262400,1,0,0,12.460869565217392,799363.0
1066271,1714348800,0,0,0,11.617391304347825,749970.0
1076872,1714435200,0,0,0,13.543478260869565,1066271.0
741119,1714521600,0,1,0,13.58695652173913,1076872.0
